season,through_week,team,metric,family,direction,phase3_status,n_games,n_opportunities,raw_value,ref_mean,ref_sd,ref_seasons,k,shrunk_value,z_raw,z_shrunk,oriented_z_shrunk,rank_of_league,percentile,confidence,in_index,shrunk_prev_week,shrunk_preseason,delta_shrunk_vs_prev_week,delta_shrunk_vs_preseason
2026,0,CLE,team_defense.early_down_epa_per_play,team_defense,lower_better,RANK_PERSISTENT,17,1030,-0.0649086548584687,-0.0013076969094549817,0.06388279864549935,"2023,2024,2025",16,-0.034071826761977196,-0.9955881598417496,-0.5128787490093861,0.5128787490093861,5,0.8709677419354839,prior_season_only,true,-0.034071826761977196,-0.034071826761977196,0.0,0.0
2026,0,CLE,team_defense.epa_per_play,team_defense,lower_better,RANK_PERSISTENT,17,1030,-0.08342110199976213,0.004591155429042401,0.06774676986235148,"2023,2024,2025",16,-0.04074849233731145,-1.2991358496889027,-0.6692518013548892,0.6692518013548892,4,0.9032258064516129,prior_season_only,true,-0.04074849233731145,-0.04074849233731145,0.0,0.0
2026,0,CLE,team_defense.explosive_pass_rate,team_defense,lower_better,NOT_RANK_PERSISTENT,17,1030,0.07651245551601424,0.07968322075124035,0.01121813986620499,"2023,2024,2025",14,0.07794441400934216,-0.2826462562459345,-0.154999559876803,0.154999559876803,14,0.5806451612903226,prior_season_only,false,0.07794441400934216,0.07794441400934216,0.0,0.0
2026,0,CLE,team_defense.explosive_rush_rate,team_defense,lower_better,RANK_PERSISTENT,17,1030,0.091324200913242,0.09995627452646601,0.020596023639878284,"2023,2024,2025",16,0.09550944872571425,-0.4191135999917223,-0.21590700605634172,0.21590700605634172,16,0.5161290322580645,prior_season_only,true,0.09550944872571425,0.09550944872571425,0.0,0.0
2026,0,CLE,team_defense.pass_epa_per_dropback,team_defense,lower_better,RANK_PERSISTENT,17,1030,-0.10952133340778106,0.03612076420012932,0.09487757506079898,"2023,2024,2025",16,-0.03890698305243057,-1.5350529091261105,-0.7907848319740569,0.7907848319740569,4,0.9032258064516129,prior_season_only,true,-0.03890698305243057,-0.03890698305243057,0.0,0.0
2026,0,CLE,team_defense.pass_success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1030,0.42526690391459077,0.45363962350332016,0.03204062541287013,"2023,2024,2025",16,0.4390233740182171,-0.8855232762507997,-0.45617865746253383,0.45617865746253383,9,0.7419354838709677,prior_season_only,true,0.4390233740182171,0.4390233740182171,0.0,0.0
2026,0,CLE,team_defense.rush_epa_per_play,team_defense,lower_better,NOT_RANK_PERSISTENT,17,1030,-0.0776371884808427,-0.07599918977141418,0.064949391344954,"2023,2024,2025",14,-0.07689744712819756,-0.025219616004234897,-0.013830112002322356,0.013830112002322356,15,0.5483870967741935,prior_season_only,true,-0.07689744712819756,-0.07689744712819756,0.0,0.0
2026,0,CLE,team_defense.rush_success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1030,0.3744292237442922,0.4019777133617364,0.032975036932461385,"2023,2024,2025",16,0.3877860671951742,-0.8354346857554175,-0.43037544417703355,0.43037544417703355,5,0.8709677419354839,prior_season_only,true,0.3877860671951742,0.3877860671951742,0.0,0.0
2026,0,CLE,team_defense.success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1030,0.4087378640776699,0.43839550006288847,0.025454573794236213,"2023,2024,2025",16,0.423117323949291,-1.1651201165243668,-0.6002133933610369,0.6002133933610369,4,0.9032258064516129,prior_season_only,true,0.423117323949291,0.423117323949291,0.0,0.0
2026,0,CLE,team_offense.early_down_epa_per_play,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1074,-0.16365381402967955,-0.005377369437322377,0.078391754097071,"2023,2024,2025",8,-0.11300535176012527,-2.019044559155629,-1.3729503002258279,-1.3729503002258279,32,0.0,prior_season_only,true,-0.11300535176012527,-0.11300535176012527,0.0,0.0
2026,0,CLE,team_offense.epa_per_play,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1074,-0.17609491222576204,-0.00013083193528753284,0.09208398177730366,"2023,2024,2025",8,-0.1197864065328102,-1.9109086824245596,-1.2994179040487006,-1.2994179040487006,31,0.03225806451612903,prior_season_only,true,-0.1197864065328102,-0.1197864065328102,0.0,0.0
2026,0,CLE,team_offense.explosive_pass_rate,team_offense,higher_better,RANK_PERSISTENT,17,1074,0.054773082942097026,0.0795744413888399,0.017733172299595607,"2023,2024,2025",16,0.06679798400718448,-1.3985855450865072,-0.7204834626203219,-0.7204834626203219,30,0.06451612903225806,prior_season_only,true,0.06679798400718448,0.06679798400718448,0.0,0.0
2026,0,CLE,team_offense.explosive_rush_rate,team_offense,higher_better,NOT_RANK_PERSISTENT,17,1074,0.07848101265822785,0.09901553176727344,0.01953435294400914,"2023,2024,2025",16,0.08843714313534086,-1.0512003734089994,-0.5415274650894848,-0.5415274650894848,26,0.1935483870967742,prior_season_only,false,0.08843714313534086,0.08843714313534086,0.0,0.0
2026,0,CLE,team_offense.pass_epa_per_dropback,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1074,-0.24994987937818847,0.030780199231029884,0.1279708212728859,"2023,2024,2025",8,-0.1601162542232386,-2.1937038132355773,-1.4917185930001928,-1.4917185930001928,32,0.0,prior_season_only,true,-0.1601162542232386,-0.1601162542232386,0.0,0.0
2026,0,CLE,team_offense.pass_success_rate,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1074,0.3442879499217527,0.4520797072840564,0.04182371000768115,"2023,2024,2025",8,0.37878131227768985,-2.5772882736253466,-1.7525560260652364,-1.7525560260652364,32,0.0,prior_season_only,true,0.37878131227768985,0.37878131227768985,0.0,0.0
2026,0,CLE,team_offense.proe,team_offense,neutral,VALIDATED_PERSISTENCE,17,1074,-0.06881580151118047,-0.047704012843975276,0.034857526884517355,"2023,2024,2025",4,-0.0647945084317128,-0.6056593956636207,-0.49029570125150224,-0.0,,,prior_season_only,false,-0.0647945084317128,-0.0647945084317128,0.0,0.0
2026,0,CLE,team_offense.rush_epa_per_play,team_offense,higher_better,RANK_PERSISTENT,17,1074,-0.11494826602811338,-0.08060335268387975,0.07536384453942868,"2023,2024,2025",16,-0.0982961868309092,-0.4557213549033468,-0.2347655464653605,-0.2347655464653605,26,0.1935483870967742,prior_season_only,true,-0.0982961868309092,-0.0982961868309092,0.0,0.0
2026,0,CLE,team_offense.rush_success_rate,team_offense,higher_better,RANK_PERSISTENT,17,1074,0.3392405063291139,0.4003685439967535,0.03852021536879744,"2023,2024,2025",12,0.3645348667433096,-1.5869079931768806,-0.9302564097933437,-0.9302564097933437,31,0.03225806451612903,prior_season_only,true,0.3645348667433096,0.3645348667433096,0.0,0.0
2026,0,CLE,team_offense.success_rate,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1074,0.35195530726256985,0.4369580638820209,0.03373700043770765,"2023,2024,2025",4,0.3681463085234177,-2.519570664748368,-2.039652442891536,-2.039652442891536,32,0.0,prior_season_only,true,0.3681463085234177,0.3681463085234177,0.0,0.0
2026,0,DAL,pass_protection.qb_hit_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,681,0.14096916299559473,0.14499729036016004,0.03272124457668314,"2023,2024,2025",8,0.14225816375225564,-0.12310434449170436,-0.0837109542543586,0.0837109542543586,17,0.4838709677419355,prior_season_only,true,0.14225816375225564,0.14225816375225564,0.0,0.0
2026,0,DAL,pass_protection.rush_stuffed_rate_approx,pass_protection,lower_better,RANK_PERSISTENT,17,681,0.15348837209302327,0.20453393402173106,0.032349993802877404,"2023,2024,2025",16,0.17823773545239674,-1.5779156632842228,-0.8128656447221755,0.8128656447221755,3,0.9354838709677419,prior_season_only,false,0.17823773545239674,0.17823773545239674,0.0,0.0
2026,0,DAL,pass_protection.sack_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,681,0.04552129221732746,0.06640532746445256,0.01878109141151444,"2023,2024,2025",8,0.05220418349640749,-1.111971332737424,-0.7561405062614482,0.7561405062614482,6,0.8387096774193549,prior_season_only,true,0.05220418349640749,0.05220418349640749,0.0,0.0
2026,0,DAL,pass_rush.qb_hit_rate_generated,pass_rush,higher_better,RANK_PERSISTENT,17,631,0.1664025356576862,0.1441739694155678,0.023402668900553904,"2023,2024,2025",16,0.15562504899484092,0.9498303948398081,0.48930656703868947,0.48930656703868947,6,0.8387096774193549,prior_season_only,true,0.15562504899484092,0.15562504899484092,0.0,0.0
2026,0,DAL,pass_rush.sack_rate_generated,pass_rush,higher_better,NOT_RANK_PERSISTENT,17,631,0.0554675118858954,0.06604664154487218,0.012051753475340252,"2023,2024,2025",14,0.06024518334478814,-0.8778083355773338,-0.4813787646714409,-0.4813787646714409,26,0.1935483870967742,prior_season_only,true,0.06024518334478814,0.06024518334478814,0.0,0.0
2026,0,DAL,special_teams.fg_pct,special_teams,higher_better,NOT_RANK_PERSISTENT,17,238,0.8571428571428571,0.8507127173905934,0.06913215135025523,"2023,2024,2025",16,0.854025213626608,0.09301229061548592,0.04791542243828009,0.04791542243828009,16,0.5161290322580645,prior_season_only,false,0.854025213626608,0.854025213626608,0.0,0.0
2026,0,DAL,special_teams.st_epa_per_play,special_teams,higher_better,RANK_PERSISTENT,17,238,0.1824829664660078,0.06223172610307078,0.09283786774459722,"2023,2024,2025",16,0.12417933477488682,1.295282230024452,0.6672666033459298,0.6672666033459298,6,0.8387096774193549,prior_season_only,true,0.12417933477488682,0.12417933477488682,0.0,0.0
2026,0,DAL,team_defense.early_down_epa_per_play,team_defense,lower_better,RANK_PERSISTENT,17,1078,0.0924975122579433,-0.0013076969094549817,0.06388279864549935,"2023,2024,2025",16,0.04701619872223504,1.4683954234369945,0.7564461272251183,-0.7564461272251183,28,0.12903225806451613,prior_season_only,true,0.04701619872223504,0.04701619872223504,0.0,0.0
2026,0,DAL,team_defense.epa_per_play,team_defense,lower_better,RANK_PERSISTENT,17,1078,0.1619123782511925,0.004591155429042401,0.06774676986235148,"2023,2024,2025",16,0.08563542173136215,2.3221951857158185,1.196282368399058,-1.196282368399058,32,0.0,prior_season_only,true,0.08563542173136215,0.08563542173136215,0.0,0.0
2026,0,DAL,team_defense.explosive_pass_rate,team_defense,lower_better,NOT_RANK_PERSISTENT,17,1078,0.0919175911251981,0.07968322075124035,0.01121813986620499,"2023,2024,2025",14,0.08639239160147524,1.0905881473999255,0.5980644679289916,-0.5980644679289916,27,0.16129032258064516,prior_season_only,false,0.08639239160147524,0.08639239160147524,0.0,0.0
2026,0,DAL,team_defense.explosive_rush_rate,team_defense,lower_better,RANK_PERSISTENT,17,1078,0.13647642679900746,0.09995627452646601,0.020596023639878284,"2023,2024,2025",16,0.11876968630322979,1.7731651949471772,0.9134487367909703,-0.9134487367909703,31,0.03225806451612903,prior_season_only,true,0.11876968630322979,0.11876968630322979,0.0,0.0
2026,0,DAL,team_defense.pass_epa_per_dropback,team_defense,lower_better,RANK_PERSISTENT,17,1078,0.24108766269821238,0.03612076420012932,0.09487757506079898,"2023,2024,2025",16,0.1417097725173236,2.160330282121325,1.1128974180625006,-1.1128974180625006,31,0.03225806451612903,prior_season_only,true,0.1417097725173236,0.1417097725173236,0.0,0.0
2026,0,DAL,team_defense.pass_success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1078,0.508716323296355,0.45363962350332016,0.03204062541287013,"2023,2024,2025",16,0.48201246885124716,1.7189645671183282,0.8855272012427744,-0.8855272012427744,30,0.06451612903225806,prior_season_only,true,0.48201246885124716,0.48201246885124716,0.0,0.0
2026,0,DAL,team_defense.rush_epa_per_play,team_defense,lower_better,NOT_RANK_PERSISTENT,17,1078,0.033512284183409145,-0.07599918977141418,0.064949391344954,"2023,2024,2025",14,-0.015944510505865907,1.6861046991679223,0.9246380608340218,-0.9246380608340218,29,0.0967741935483871,prior_season_only,true,-0.015944510505865907,-0.015944510505865907,0.0,0.0
2026,0,DAL,team_defense.rush_success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1078,0.4491315136476427,0.4019777133617364,0.032975036932461385,"2023,2024,2025",16,0.42626906502417294,1.4299847603654094,0.7366588159458163,-0.7366588159458163,30,0.06451612903225806,prior_season_only,true,0.42626906502417294,0.42626906502417294,0.0,0.0
2026,0,DAL,team_defense.success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1078,0.48608534322820035,0.43839550006288847,0.025454573794236213,"2023,2024,2025",16,0.462962995026837,1.8735274670405402,0.965150513323915,-0.965150513323915,31,0.03225806451612903,prior_season_only,true,0.462962995026837,0.462962995026837,0.0,0.0
2026,0,DAL,team_offense.early_down_epa_per_play,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1164,0.09474381217566845,-0.005377369437322377,0.078391754097071,"2023,2024,2025",8,0.06270503405951139,1.277190219382165,0.8684893491798722,0.8684893491798722,4,0.9032258064516129,prior_season_only,true,0.06270503405951139,0.06270503405951139,0.0,0.0
2026,0,DAL,team_offense.epa_per_play,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1164,0.10860174201370688,-0.00013083193528753284,0.09208398177730366,"2023,2024,2025",8,0.07380731835002868,1.180797917839324,0.8029425841307405,0.8029425841307405,5,0.8709677419354839,prior_season_only,true,0.07380731835002868,0.07380731835002868,0.0,0.0
2026,0,DAL,team_offense.explosive_pass_rate,team_offense,higher_better,RANK_PERSISTENT,17,1164,0.08223201174743025,0.0795744413888399,0.017733172299595607,"2023,2024,2025",16,0.08094349278568948,0.1498643510417453,0.07720284750635381,0.07720284750635381,12,0.6451612903225806,prior_season_only,true,0.08094349278568948,0.08094349278568948,0.0,0.0
2026,0,DAL,team_offense.explosive_rush_rate,team_offense,higher_better,NOT_RANK_PERSISTENT,17,1164,0.09302325581395349,0.09901553176727344,0.01953435294400914,"2023,2024,2025",16,0.09592860173071467,-0.3067557942920084,-0.15802571221103495,-0.15802571221103495,19,0.41935483870967744,prior_season_only,false,0.09592860173071467,0.09592860173071467,0.0,0.0
2026,0,DAL,team_offense.pass_epa_per_dropback,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1164,0.15589642713202043,0.030780199231029884,0.1279708212728859,"2023,2024,2025",8,0.11585923420370345,0.9776934042971546,0.6648315149220652,0.6648315149220652,7,0.8064516129032258,prior_season_only,true,0.11585923420370345,0.11585923420370345,0.0,0.0
2026,0,DAL,team_offense.pass_success_rate,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1164,0.4831130690161527,0.4520797072840564,0.04182371000768115,"2023,2024,2025",8,0.4731823932618819,0.7420040385321357,0.5045627462018524,0.5045627462018524,8,0.7741935483870968,prior_season_only,true,0.4731823932618819,0.4731823932618819,0.0,0.0
2026,0,DAL,team_offense.proe,team_offense,neutral,VALIDATED_PERSISTENCE,17,1164,-0.047397188597464376,-0.047704012843975276,0.034857526884517355,"2023,2024,2025",4,-0.0474556313110855,0.008802237965057157,0.007125621209808098,0.0,,,prior_season_only,false,-0.0474556313110855,-0.0474556313110855,0.0,0.0
2026,0,DAL,team_offense.rush_epa_per_play,team_offense,higher_better,RANK_PERSISTENT,17,1164,-0.007528702212734125,-0.08060335268387975,0.07536384453942868,"2023,2024,2025",16,-0.0429588357745017,0.9696247705743648,0.49950366968982424,0.49950366968982424,8,0.7741935483870968,prior_season_only,true,-0.0429588357745017,-0.0429588357745017,0.0,0.0
2026,0,DAL,team_offense.rush_success_rate,team_offense,higher_better,RANK_PERSISTENT,17,1164,0.43953488372093025,0.4003685439967535,0.03852021536879744,"2023,2024,2025",12,0.42332812245575363,1.0167736433764258,0.5960397219792836,0.5960397219792836,7,0.8064516129032258,prior_season_only,true,0.42332812245575363,0.42332812245575363,0.0,0.0
2026,0,DAL,team_offense.success_rate,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1164,0.47164948453608246,0.4369580638820209,0.03373700043770765,"2023,2024,2025",4,0.4650415948876898,1.028290014049001,0.8324252494682397,0.8324252494682397,6,0.8387096774193549,prior_season_only,true,0.4650415948876898,0.4650415948876898,0.0,0.0
2026,0,DEN,pass_protection.qb_hit_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,671,0.10432190760059612,0.14499729036016004,0.03272124457668314,"2023,2024,2025",8,0.11733803008365658,-1.2430878863498005,-0.8452997627178643,0.8452997627178643,3,0.9354838709677419,prior_season_only,true,0.11733803008365658,0.11733803008365658,0.0,0.0
2026,0,DEN,pass_protection.rush_stuffed_rate_approx,pass_protection,lower_better,RANK_PERSISTENT,17,671,0.19464720194647203,0.20453393402173106,0.032349993802877404,"2023,2024,2025",16,0.1994407690132643,-0.3056177424794327,-0.1574394430954651,0.1574394430954651,16,0.5161290322580645,prior_season_only,false,0.1994407690132643,0.1994407690132643,0.0,0.0
2026,0,DEN,pass_protection.sack_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,671,0.03427719821162444,0.06640532746445256,0.01878109141151444,"2023,2024,2025",8,0.04455819957252943,-1.7106635897171973,-1.1632512410076945,1.1632512410076945,1,1.0,prior_season_only,true,0.04455819957252943,0.04455819957252943,0.0,0.0
2026,0,DEN,pass_rush.qb_hit_rate_generated,pass_rush,higher_better,RANK_PERSISTENT,17,693,0.215007215007215,0.1441739694155678,0.023402668900553904,"2023,2024,2025",16,0.18066382320520424,3.0267165635100155,1.559217623626372,1.559217623626372,1,1.0,prior_season_only,true,0.18066382320520424,0.18066382320520424,0.0,0.0
2026,0,DEN,pass_rush.sack_rate_generated,pass_rush,higher_better,NOT_RANK_PERSISTENT,17,693,0.09812409812409813,0.06604664154487218,0.012051753475340252,"2023,2024,2025",14,0.08363750483025414,2.661642278433705,1.4596102817217087,1.4596102817217087,1,1.0,prior_season_only,true,0.08363750483025414,0.08363750483025414,0.0,0.0
2026,0,DEN,special_teams.fg_pct,special_teams,higher_better,NOT_RANK_PERSISTENT,17,223,0.875,0.8507127173905934,0.06913215135025523,"2023,2024,2025",16,0.8632243478257422,0.35131674821395437,0.18098135514052116,0.18098135514052116,14,0.5806451612903226,prior_season_only,false,0.8632243478257422,0.8632243478257422,0.0,0.0
2026,0,DEN,special_teams.st_epa_per_play,special_teams,higher_better,RANK_PERSISTENT,17,223,0.05724750551129629,0.06223172610307078,0.09283786774459722,"2023,2024,2025",16,0.05966409731336877,-0.053687366080901355,-0.027657127981070416,-0.027657127981070416,22,0.3225806451612903,prior_season_only,true,0.05966409731336877,0.05966409731336877,0.0,0.0
2026,0,DEN,team_defense.early_down_epa_per_play,team_defense,lower_better,RANK_PERSISTENT,17,1115,-0.0556062901333648,-0.0013076969094549817,0.06388279864549935,"2023,2024,2025",16,-0.02927969947934792,-0.8499720484261415,-0.4378643885831638,0.4378643885831638,7,0.8064516129032258,prior_season_only,true,-0.02927969947934792,-0.02927969947934792,0.0,0.0
2026,0,DEN,team_defense.epa_per_play,team_defense,lower_better,RANK_PERSISTENT,17,1115,-0.058432754298348676,0.004591155429042401,0.06774676986235148,"2023,2024,2025",16,-0.027875707157795426,-0.9302865635578441,-0.4792385327419197,0.4792385327419197,8,0.7741935483870968,prior_season_only,true,-0.027875707157795426,-0.027875707157795426,0.0,0.0
2026,0,DEN,team_defense.explosive_pass_rate,team_defense,lower_better,NOT_RANK_PERSISTENT,17,1115,0.05772005772005772,0.07968322075124035,0.01121813986620499,"2023,2024,2025",14,0.0676389055405918,-1.957825744118895,-1.0736463758071362,1.0736463758071362,1,1.0,prior_season_only,false,0.0676389055405918,0.0676389055405918,0.0,0.0
2026,0,DEN,team_defense.explosive_rush_rate,team_defense,lower_better,RANK_PERSISTENT,17,1115,0.05913978494623656,0.09995627452646601,0.020596023639878284,"2023,2024,2025",16,0.07892959807604477,-1.9817655239625982,-1.020909512344369,1.020909512344369,3,0.9354838709677419,prior_season_only,true,0.07892959807604477,0.07892959807604477,0.0,0.0
2026,0,DEN,team_defense.pass_epa_per_dropback,team_defense,lower_better,RANK_PERSISTENT,17,1115,-0.07845194040437595,0.03612076420012932,0.09487757506079898,"2023,2024,2025",16,-0.022901538171888544,-1.207584664037686,-0.6220890693527473,0.6220890693527473,5,0.8709677419354839,prior_season_only,true,-0.022901538171888544,-0.022901538171888544,0.0,0.0
2026,0,DEN,team_defense.pass_success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1115,0.3708513708513709,0.45363962350332016,0.03204062541287013,"2023,2024,2025",16,0.41099112971292207,-2.5838525804397925,-1.3310755717417107,1.3310755717417107,1,1.0,prior_season_only,true,0.41099112971292207,0.41099112971292207,0.0,0.0
2026,0,DEN,team_defense.rush_epa_per_play,team_defense,lower_better,NOT_RANK_PERSISTENT,17,1115,-0.10534557455319346,-0.07599918977141418,0.064949391344954,"2023,2024,2025",14,-0.09209236852271249,-0.4518346388485323,-0.24778028582016284,0.24778028582016284,8,0.7741935483870968,prior_season_only,true,-0.09209236852271249,-0.09209236852271249,0.0,0.0
2026,0,DEN,team_defense.rush_success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1115,0.3629032258064516,0.4019777133617364,0.032975036932461385,"2023,2024,2025",16,0.3818484318938624,-1.184971760162577,-0.6104399976595093,0.6104399976595093,2,0.967741935483871,prior_season_only,true,0.3818484318938624,0.3818484318938624,0.0,0.0
2026,0,DEN,team_defense.success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1115,0.3775784753363229,0.43839550006288847,0.025454573794236213,"2023,2024,2025",16,0.40706551762799104,-2.389237597069358,-1.2308193681872455,1.2308193681872455,1,1.0,prior_season_only,true,0.40706551762799104,0.40706551762799104,0.0,0.0
2026,0,DEN,team_offense.early_down_epa_per_play,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1116,0.02224034088344092,-0.005377369437322377,0.078391754097071,"2023,2024,2025",8,0.013402673580796665,0.3523037676458268,0.23956656199916226,0.23956656199916226,15,0.5483870967741935,prior_season_only,true,0.013402673580796665,0.013402673580796665,0.0,0.0
2026,0,DEN,team_offense.epa_per_play,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1116,0.03548949977822917,-0.00013083193528753284,0.09208398177730366,"2023,2024,2025",8,0.024090993629903825,0.38682440774184895,0.26304059726445733,0.26304059726445733,15,0.5483870967741935,prior_season_only,true,0.024090993629903825,0.024090993629903825,0.0,0.0
2026,0,DEN,team_offense.explosive_pass_rate,team_offense,higher_better,RANK_PERSISTENT,17,1116,0.07004470938897168,0.0795744413888399,0.017733172299595607,"2023,2024,2025",16,0.07466518551011991,-0.537395782258628,-0.2768402514665658,-0.2768402514665658,22,0.3225806451612903,prior_season_only,true,0.07466518551011991,0.07466518551011991,0.0,0.0
2026,0,DEN,team_offense.explosive_rush_rate,team_offense,higher_better,NOT_RANK_PERSISTENT,17,1116,0.09732360097323602,0.09901553176727344,0.01953435294400914,"2023,2024,2025",16,0.09814393105519356,-0.0866130963685856,-0.044618867826240784,-0.044618867826240784,16,0.5161290322580645,prior_season_only,false,0.09814393105519356,0.09814393105519356,0.0,0.0
2026,0,DEN,team_offense.pass_epa_per_dropback,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1116,0.10671367576466763,0.030780199231029884,0.1279708212728859,"2023,2024,2025",8,0.08241496327390355,0.5933655483207118,0.403488572858084,0.403488572858084,10,0.7096774193548387,prior_season_only,true,0.08241496327390355,0.08241496327390355,0.0,0.0
2026,0,DEN,team_offense.pass_success_rate,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1116,0.44709388971684055,0.4520797072840564,0.04182371000768115,"2023,2024,2025",8,0.44868935133834964,-0.1192103131525195,-0.08106301294371278,-0.08106301294371278,21,0.3548387096774194,prior_season_only,true,0.44868935133834964,0.44868935133834964,0.0,0.0
2026,0,DEN,team_offense.proe,team_offense,neutral,VALIDATED_PERSISTENCE,17,1116,-0.009555252195472786,-0.047704012843975276,0.034857526884517355,"2023,2024,2025",4,-0.016821682795187545,1.0944196005324462,0.8859587242405518,0.0,,,prior_season_only,false,-0.016821682795187545,-0.016821682795187545,0.0,0.0
2026,0,DEN,team_offense.rush_epa_per_play,team_offense,higher_better,RANK_PERSISTENT,17,1116,-0.06936747639777961,-0.08060335268387975,0.07536384453942868,"2023,2024,2025",16,-0.07481517399104029,0.1490884170621335,0.07680312394109899,0.07680312394109899,16,0.5161290322580645,prior_season_only,true,-0.07481517399104029,-0.07481517399104029,0.0,0.0
2026,0,DEN,team_offense.rush_success_rate,team_offense,higher_better,RANK_PERSISTENT,17,1116,0.4233576642335766,0.4003685439967535,0.03852021536879744,"2023,2024,2025",12,0.413844924825236,0.5968066381956172,0.3498521672181199,0.3498521672181199,11,0.6774193548387096,prior_season_only,true,0.413844924825236,0.413844924825236,0.0,0.0
2026,0,DEN,team_offense.success_rate,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1116,0.43637992831541217,0.4369580638820209,0.03373700043770765,"2023,2024,2025",4,0.4364900493757186,-0.01713654323466649,-0.013872439761396136,-0.013872439761396136,19,0.41935483870967744,prior_season_only,true,0.4364900493757186,0.4364900493757186,0.0,0.0
2026,0,DET,pass_protection.qb_hit_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,624,0.1907051282051282,0.14499729036016004,0.03272124457668314,"2023,2024,2025",8,0.1760786200947384,1.3968856758443453,0.9498822595741554,-0.9498822595741554,28,0.12903225806451613,prior_season_only,true,0.1760786200947384,0.1760786200947384,0.0,0.0
2026,0,DET,pass_protection.rush_stuffed_rate_approx,pass_protection,lower_better,RANK_PERSISTENT,17,624,0.20137299771167047,0.20453393402173106,0.032349993802877404,"2023,2024,2025",16,0.2029055728923059,-0.0977105692607409,-0.05033574780098794,0.05033574780098794,19,0.41935483870967744,prior_season_only,false,0.2029055728923059,0.2029055728923059,0.0,0.0
2026,0,DET,pass_protection.sack_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,624,0.0625,0.06640532746445256,0.01878109141151444,"2023,2024,2025",8,0.06374970478862482,-0.2079393246581109,-0.14139874076751524,0.14139874076751524,16,0.5161290322580645,prior_season_only,true,0.06374970478862482,0.06374970478862482,0.0,0.0
2026,0,DET,pass_rush.qb_hit_rate_generated,pass_rush,higher_better,RANK_PERSISTENT,17,635,0.15590551181102363,0.1441739694155678,0.023402668900553904,"2023,2024,2025",16,0.1502174912556511,0.5012907906062876,0.25824071031232954,0.25824071031232954,12,0.6451612903225806,prior_season_only,true,0.1502174912556511,0.1502174912556511,0.0,0.0
2026,0,DET,pass_rush.sack_rate_generated,pass_rush,higher_better,NOT_RANK_PERSISTENT,17,635,0.07716535433070866,0.06604664154487218,0.012051753475340252,"2023,2024,2025",14,0.07214400016936315,0.9225805032095192,0.5059312436955425,0.5059312436955425,6,0.8387096774193549,prior_season_only,true,0.07214400016936315,0.07214400016936315,0.0,0.0
2026,0,DET,special_teams.fg_pct,special_teams,higher_better,NOT_RANK_PERSISTENT,17,237,0.7941176470588235,0.8507127173905934,0.06913215135025523,"2023,2024,2025",16,0.8215576811590756,-0.8186505009085179,-0.4217290459225697,-0.4217290459225697,27,0.16129032258064516,prior_season_only,false,0.8215576811590756,0.8215576811590756,0.0,0.0
2026,0,DET,special_teams.st_epa_per_play,special_teams,higher_better,RANK_PERSISTENT,17,237,0.13397014305203533,0.06223172610307078,0.09283786774459722,"2023,2024,2025",16,0.09918788028890099,0.7727279685733565,0.39807198381051684,0.39807198381051684,11,0.6774193548387096,prior_season_only,true,0.09918788028890099,0.09918788028890099,0.0,0.0
2026,0,DET,team_defense.early_down_epa_per_play,team_defense,lower_better,RANK_PERSISTENT,17,1080,-0.030704332339726106,-0.0013076969094549817,0.06388279864549935,"2023,2024,2025",16,-0.016451418191715864,-0.4601651157050892,-0.23705475657534897,0.23705475657534897,12,0.6451612903225806,prior_season_only,true,-0.016451418191715864,-0.016451418191715864,0.0,0.0
