family,entity_type,source,metric,window,target_horizon,season_phase,n,n_entities,n_seasons,opportunity_n_median,target_mean,target_sd,rmse,mae,bias,spearman,pearson,rmse_league,rmse_prior_season,rmse_raw_trailing3,skill_vs_league,skill_vs_prior_season,skill_vs_raw_trailing3,n_prior_season,excluded_target_rate,skill_vs_league_ci_lo,skill_vs_league_ci_hi,skill_vs_prior_season_ci_lo,skill_vs_prior_season_ci_hi,spearman_ci_lo,spearman_ci_hi,bootstrap_iterations,bootstrap_method
qb,player,pbp,dropback_success_rate,season_to_date,2,primary_wk5_18_h2,2431,100,7,264.0,0.45611442343003683,0.0746517400473448,0.07481767845633305,0.05914335818418978,0.002367731671091278,0.3591651645186218,0.35393601742534253,0.07546946156865421,0.07496767168033516,0.08422058779311857,0.008636382170664203,0.029927910975625305,0.11209389253996815,1798,NaN,-0.025771555722365863,0.04709110326090261,-0.01508355340569163,0.0772352588921455,0.30447806687694107,0.4141105368555064,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,season_to_date,2,wk10_14,910,90,7,322.0,0.45195364806678245,0.07268249607197151,0.07251653109472059,0.05753796109949783,0.006373959905337356,0.3729318954259451,0.35888354810991147,0.07330736758178054,0.07294480588373366,0.08179027249420855,0.010787953696164365,0.06579198837958511,0.11291344215429389,670,0.169002473206925,,,,,,,,
qb,player,pbp,dropback_success_rate,season_to_date,2,wk15_18,604,89,7,448.5,0.45867386267110305,0.08071478941247073,0.07608986688414994,0.06016620679882982,-0.0030539217796798227,0.38069648473738793,0.4097515753349606,0.08163894664520768,0.07897408936731952,0.0893538742627506,0.06797098675431623,0.07787645668554888,0.1496720026542716,436,0.3906844106463878,,,,,,,,
qb,player,pbp,dropback_success_rate,season_to_date,2,wk5_9,917,77,7,183.0,0.4585576123929129,0.07228667790314645,0.07620814531306955,0.0600627810673164,0.001963163504353891,0.3338034392618565,0.3147046813425683,0.07332407319639965,0.07430514940295938,0.08312082342010635,-0.03933322292318464,-0.03408812303200759,0.08379100782072768,692,0.13127090301003344,,,,,,,,
qb,player,pbp,dropback_success_rate,season_to_date,4,early,389,66,7,86.0,0.4619857315795763,0.058048653669172695,0.07580064261724909,0.060845538470897374,-0.003830114425551777,0.29580575256508795,0.32197496854298824,0.05941861126961289,0.05631768874659602,0.07002182656158018,-0.27570538923069865,-0.33826440632186117,-0.0757307173304087,316,0.11824668705402651,,,,,,,,
qb,player,pbp,dropback_success_rate,season_to_date,4,primary_wk5_18_h4,1890,84,7,255.0,0.46076651511388894,0.05654910727720561,0.057791835642883836,0.045771091225368606,0.00283789833177889,0.4449915230801763,0.43924889524294797,0.05794725378949737,0.059828559446487226,0.06861715054033622,0.0026820623316872183,0.05686036024048269,0.1574216578440243,1466,NaN,-0.060677907175989046,0.06358286469802402,-0.02222562601503222,0.12977515365020934,0.3685478860558256,0.5080735420301151,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,season_to_date,4,wk10_14,803,77,7,326.0,0.45737286498636515,0.056722507076401814,0.05619822700666146,0.045036325894141874,0.003885391392099988,0.4560579091666014,0.4578119565222834,0.057789644582437225,0.060160763200837436,0.06755512344701449,0.027538109764727814,0.10914982500998083,0.16765516976267159,611,0.2967848309975268,,,,,,,,
qb,player,pbp,dropback_success_rate,season_to_date,4,wk15_18,243,56,7,462.0,0.47487451202034825,0.05724326278090997,0.05296761073564241,0.04294944408960756,-0.0004078969396289418,0.4015640759306929,0.4775629072238416,0.06165747209248421,0.0616966053680881,0.06810096839726275,0.14093768462980916,0.18361915764381154,0.22221941945584145,200,0.7623574144486692,,,,,,,,
qb,player,pbp,dropback_success_rate,season_to_date,4,wk5_9,844,72,7,184.5,0.45993340824674683,0.0556326179205055,0.06055219513418583,0.04728255664594325,0.0027758027435256442,0.4334996211145529,0.4077202599809149,0.056986615769886055,0.058931789972676854,0.06976396433135694,-0.06256871576121847,-0.028290266938534314,0.13148817782541677,655,0.23076923076923078,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,1,early,856,89,7,104.5,0.4596524991880955,0.10292159484861296,0.10694786809734468,0.08442979564848754,-0.008825074495194145,0.2208173844134978,0.2437933323690521,0.10299644926121154,0.09820553279139532,0.10694786809734468,-0.038364612221843286,-0.07683618817058435,0.0,706,0.046890927624872576,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,1,primary_wk5_18_h1,2870,121,7,103.0,0.4511974535729326,0.10485639600136376,0.11213078148538698,0.08866796880962839,0.0007553017943935198,0.210653280031433,0.20534374498622954,0.10538468073458396,0.10303525571773586,0.11213078148538698,-0.06401405501994528,-0.06711209251602157,0.0,2001,NaN,-0.08452383657086483,-0.044383828961242544,-0.09117225138998693,-0.04061097201093826,0.17133564251400088,0.24622239512111016,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,trailing_3,1,wk10_14,1025,102,7,102.0,0.4456372490772368,0.1015822499020371,0.10829859878933011,0.08593358615759421,0.005510929179849325,0.2233970613143631,0.21688824144520658,0.10209635970843146,0.09861801845746984,0.10829859878933011,-0.06074887585229383,-0.06221474083220935,0.0,717,0.09480626545754328,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,1,wk15_18,827,111,7,102.0,0.4518919629530016,0.11149834822330208,0.11776674970736348,0.09365716039999973,-0.007245505070824336,0.22305583069288484,0.22132589208845474,0.11230062647707809,0.10880990391997639,0.11776674970736348,-0.04867402259239473,-0.05296278112626607,0.0,546,0.12262357414448669,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,1,wk5_9,1018,94,7,103.0,0.45623168770925,0.1023376436737038,0.11122613498513444,0.08736804815451833,0.0024666467918816972,0.18758364674353875,0.17635885633634074,0.10280978990285643,0.10284260546082125,0.11122613498513444,-0.08186326506678498,-0.08299946007742065,0.0,738,0.0794314381270903,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,2,early,840,85,7,105.0,0.4595033271406972,0.07697040241374951,0.08528806658223852,0.06794796575577211,-0.007888667792319512,0.24881161760635795,0.2733810304767714,0.07722064958371896,0.07380510975537825,0.08528806658223852,-0.104472275770916,-0.15925414547561512,0.0,702,0.07033639143730887,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,2,primary_wk5_18_h2,2532,105,7,104.0,0.45486291524343814,0.07475980413783853,0.08459132234563053,0.06724974550536732,0.0010091084858077463,0.2804638272851876,0.27735158817726807,0.07553625706203584,0.07480620775436392,0.08459132234563053,-0.11987707143283544,-0.10476416796130783,0.0,1848,NaN,-0.1606766202285907,-0.07704627385952817,-0.16027552948465296,-0.05477464524957195,0.22453233652142343,0.33287992005859485,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,trailing_3,2,wk10_14,954,94,7,103.0,0.4498914157922234,0.07278260597867628,0.0821728780858412,0.06522113343907891,0.004098473367799742,0.29623052335946076,0.2862036108010823,0.07350307777198904,0.07267360617550146,0.0821728780858412,-0.11795152769992034,-0.08152827899483261,0.0,690,0.169002473206925,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,2,wk15_18,606,88,7,105.0,0.4595623121326494,0.07973744146304328,0.08879329956748226,0.07125340236296186,-0.006933728594920744,0.266419875475641,0.2815198784004333,0.08079324558120364,0.07891694267718945,0.08879329956748226,-0.09901884654748683,-0.09485361533907644,0.0,438,0.3906844106463878,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,2,wk5_9,972,86,7,103.0,0.45681247898993715,0.07325177715623953,0.08424552486924211,0.06674468362834762,0.0029289697754179326,0.2762452095113669,0.2665882223780768,0.07409971332064294,0.0742493403966988,0.08424552486924211,-0.13692106344185695,-0.13230925325303944,0.0,720,0.13127090301003344,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,4,early,803,78,7,105.0,0.46140886586893726,0.05983800363930459,0.07297818002301346,0.05839730871935979,-0.008431686273061173,0.26481618021450715,0.29350919877281095,0.06086928299259452,0.05670721821415449,0.07297818002301346,-0.19893280214738418,-0.288721830148265,0.0,683,0.11824668705402651,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,4,primary_wk5_18_h4,1946,88,7,105.0,0.4596941540351858,0.05682896919952277,0.06947565510095373,0.055490316648830196,0.0019195002187921972,0.34533959887968685,0.33865492312727624,0.058171052330240676,0.059793922508529,0.06947565510095373,-0.19433381927726057,-0.13377356024367582,0.0,1500,NaN,-0.2675831150344748,-0.11864175770980828,-0.22954549243564593,-0.04910667099543582,0.27739302693843665,0.41106921175035266,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,trailing_3,4,wk10_14,824,81,7,105.0,0.45614882128746903,0.05713180457086556,0.0691511135547002,0.05494817423663758,0.0016957039369074414,0.3577386673301453,0.3465041594189062,0.05824940330103509,0.06037159507623907,0.0691511135547002,-0.18715574127557444,-0.08928829230424973,0.0,623,0.2967848309975268,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,4,wk15_18,247,58,7,106.0,0.47415510239569436,0.05747931016909344,0.06814612165789312,0.05543313648886412,-0.006085890022024545,0.27693454419198754,0.3075687085125829,0.06166613761782814,0.06155342496858088,0.06814612165789312,-0.10508172378533343,-0.09180833701888802,0.0,201,0.7623574144486692,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_3,4,wk5_9,875,77,7,104.0,0.4589507253941264,0.05578528535249311,0.0701490207310497,0.056017001045582576,0.0043900596767976535,0.34673370740729137,0.33455746131011144,0.05707055675684577,0.058718433930650626,0.0701490207310497,-0.2291630696705116,-0.18840371722649696,0.0,676,0.23076923076923078,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,1,early,856,83,7,171.0,0.45980042560213913,0.10317165753251989,0.10518765826545556,0.08244647534590074,-0.008265497843096437,0.21281406386225873,0.21988266695601455,0.10330229201996684,0.09820553279139532,0.10983355983974344,-0.018250962380624847,-0.038476911088946464,0.04229947186512617,706,0.046890927624872576,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,1,primary_wk5_18_h1,2857,118,7,171.0,0.4509162698048398,0.10565744463916403,0.10761037027377517,0.08453171433809645,0.0006118311869503726,0.24238643239534471,0.23940692133104968,0.10620215880067595,0.10279976985839487,0.11407763828380794,-0.013259725499009889,-0.01715514174752064,0.056691811886420695,2013,NaN,-0.03315046861752417,0.008179874877089887,-0.04017904716518391,0.007995654222832379,0.19940190888334702,0.2817179750442817,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,trailing_5,1,wk10_14,1018,98,7,171.0,0.4448272376553728,0.10208133022929013,0.10471362197680052,0.08284636661320469,0.00930036085084622,0.23689815613331575,0.23594331527805124,0.1026703964241,0.09848554727944112,0.10953134694221339,-0.01990082461803877,-0.016583942501155136,0.043984896560749887,721,0.09480626545754328,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,1,wk15_18,841,108,7,169.0,0.4513088863764953,0.11301466342968522,0.11341581427061041,0.0889991445909873,-0.007455335272004789,0.2623142017093906,0.25997894018006873,0.11381150212785567,0.10832899679798164,0.12243801426472621,0.0034766947966360373,0.008976064429092157,0.07368789871590598,551,0.12262357414448669,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,1,wk5_9,998,98,7,172.0,0.45679647440543597,0.10254568395256201,0.10548019020779607,0.082486198447574,-0.0014527341495873857,0.23733341725997045,0.22600624514526063,0.1030562001673423,0.10268735596531503,0.11128512733964036,-0.023521050034036817,-0.0387831270658221,0.05216273971748009,741,0.0794314381270903,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,2,early,840,80,7,172.0,0.45966820992477775,0.07701679112269721,0.08035340448442461,0.06381954250887856,-0.007309352264898782,0.2594540241695354,0.2788295819205096,0.07732105891128575,0.07380510975537825,0.08657805653020885,-0.03921758982398349,-0.07811230781153444,0.07189641688956516,702,0.07033639143730887,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,2,primary_wk5_18_h2,2504,103,7,172.0,0.4554910854619562,0.0749401224990721,0.07799285181309817,0.06181023177892999,0.0005176307980460676,0.3219544035057531,0.31657059649262753,0.07579988905613161,0.07475187094654473,0.08545132703060457,-0.028930949428469743,-0.012556355391324825,0.08728331644089182,1854,NaN,-0.066065032976045,0.0074297038823760795,-0.05917722746163554,0.03251273218132868,0.2629740072402379,0.37549690289556653,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,trailing_5,2,wk10_14,946,91,7,172.0,0.4500541380025992,0.07367885639284927,0.07671328896968845,0.06094381312656546,0.006892856838090333,0.32826592871287247,0.3220986908841684,0.07441853768852019,0.0726369108787077,0.0825767797045552,-0.030835748087028714,0.008388248705278212,0.07100653181009553,693,0.169002473206925,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,2,wk15_18,605,87,7,172.0,0.4608649235472059,0.07867035518368679,0.08112088325255228,0.06497803225989204,-0.00743999528347006,0.3077401779913091,0.31336535824616185,0.08001850666347977,0.07883163383015458,0.09007125508808429,-0.013776520395570202,0.01410260455373602,0.0993699024930772,439,0.3906844106463878,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,2,wk5_9,953,89,7,172.0,0.4574765841555301,0.07347566731640946,0.0772231861170084,0.06065924831004731,-0.0007589694690731545,0.3314500818641024,0.3186373775983662,0.07439287990791686,0.0742028224591798,0.0852443286397277,-0.03804539107230265,-0.04901851567546878,0.0940959082054531,722,0.13127090301003344,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,4,early,800,74,7,172.0,0.46156194367015024,0.059466126305090856,0.06418014826701823,0.05148420247412329,-0.007450262071553249,0.31625590039984447,0.3349019243512052,0.060563042922222324,0.05670721821415449,0.0734973546554718,-0.05972463024093999,-0.13206204062028593,0.12676927533146143,683,0.11824668705402651,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,4,primary_wk5_18_h4,1907,83,7,174.0,0.46027817770357343,0.056555293552062444,0.06082697551555587,0.04820045014918862,0.0014091497442222,0.4130002285525519,0.404253892910517,0.05802068888932461,0.05974968692244267,0.06951431149616273,-0.04836699942643374,-0.0013522617879624388,0.12497190569292216,1504,NaN,-0.11220943507452985,0.011877188610526241,-0.07753964025601856,0.07626792150821114,0.3461826558993992,0.47221952839123416,1000,multiplier_cluster_exponential
qb,player,pbp,dropback_success_rate,trailing_5,4,wk10_14,810,75,7,174.0,0.4566409541776099,0.056808330174478616,0.060991267731364276,0.04844530146473316,0.004063823686871584,0.40277637639712577,0.40022742316615323,0.05798088032293258,0.060276351495529075,0.0685426658834738,-0.05192034670161827,0.0263601893377563,0.11017076815989768,626,0.2967848309975268,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,4,wk15_18,243,56,7,175.0,0.47480404078668936,0.056772869305956465,0.0587206797255888,0.04709113702310317,-0.004947131352818479,0.379400061218243,0.41435546087486447,0.06142607914949633,0.06155342496858088,0.06838724206699373,0.044043172889535076,0.08368201511543105,0.14135037543896478,201,0.7623574144486692,,,,,,,,
qb,player,pbp,dropback_success_rate,trailing_5,4,wk5_9,854,77,7,173.0,0.4595947659082963,0.05566561233472766,0.06125836351742098,0.048283861769853345,0.0006998879327876384,0.42100913691412434,0.39984727539953513,0.057052945725923954,0.0587078583272961,0.07073680568105592,-0.07371079158119875,-0.05322220549524692,0.1339959031564436,677,0.23076923076923078,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,1,early,739,66,7,548.0,0.056519780446882606,0.32730560528459063,0.3200598353492119,0.2478974531371685,-0.009350479819370212,0.2473772957749327,0.24727492298721884,0.3283748853813393,0.3124155164294412,0.3493226577787599,0.025321820889168123,0.0,0.08377018145808723,702,0.046890927624872576,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,1,primary_wk5_18_h1,2110,80,7,540.0,0.0645537299215147,0.3216138305443058,0.32382829090018733,0.25502679447314064,-0.020285725678049062,0.17096737699490933,0.18425395796993296,0.32481761267521375,0.3235744958634159,0.3494191984201287,0.0030457762646499686,0.0,0.07323841287384503,1996,NaN,-0.01826188141682662,0.022939201758579025,-2.220446049250313e-16,2.220446049250313e-16,0.11983990442492602,0.222324826773166,1000,multiplier_cluster_exponential
qb,player,pbp,epa_per_dropback,prior_season,1,wk10_14,752,70,7,544.0,0.05088062706539806,0.31774184809536454,0.324834770222141,0.2569281203931546,0.0002817665938879779,0.1263375260608697,0.13156519285125565,0.3190115054958643,0.3214113024274927,0.3425342678751893,-0.018254089980940247,0.0,0.05167219549402147,714,0.09480626545754328,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,1,wk15_18,577,71,7,540.0,0.07950914033116202,0.32701199804300496,0.32776782607230975,0.25553648848634275,-0.03824799563013487,0.18706916067477047,0.21239138530208587,0.33286709321341096,0.33176890119322366,0.3569742946076589,0.015319228740438784,0.0,0.08181672735693535,544,0.12262357414448669,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,1,wk5_9,781,66,7,540.0,0.06667012113973904,0.3211672217963235,0.3199057021214803,0.25281950825359123,-0.026819047606529412,0.20232226978381654,0.2145226155611246,0.32433719334874384,0.31951811527141927,0.3503399328878778,0.013663222467669933,-2.220446049250313e-16,0.08687057314741686,738,0.0794314381270903,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,2,early,730,64,7,548.0,0.05839012503590602,0.22949043647473663,0.22161017737851527,0.17591229483885149,-0.010910625102576687,0.31996934729747933,0.33530813451881636,0.23165066986147864,0.22044373002293924,0.2684845370592732,0.043343248214940844,1.1102230246251565e-16,0.17458867536348854,698,0.07033639143730887,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,2,primary_wk5_18_h2,1922,72,7,551.0,0.06785496791361412,0.22639795085637668,0.23479949391390764,0.18610130283454204,-0.017978477599442752,0.19535453643253947,0.2130110228619822,0.2318012594818347,0.2351418073848138,0.2677014476294829,-0.012934504492232435,0.0,0.12290540079975143,1837,NaN,-0.053925314332513595,0.02969372132263581,-2.220446049250313e-16,1.1102230246251565e-16,0.12865068473360675,0.2696623068349076,1000,multiplier_cluster_exponential
qb,player,pbp,epa_per_dropback,prior_season,2,wk10_14,716,65,7,552.0,0.05968235395639989,0.21780063801070268,0.23201354608818267,0.18353979352260366,-0.004432130476788603,0.15830254689561393,0.15656352186763262,0.22179840544753499,0.23173753779987855,0.2565561603486854,-0.04605596969931325,0.0,0.09566176164761298,686,0.169002473206925,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,2,wk15_18,451,59,7,559.0,0.09065951809176641,0.2355425154610321,0.24461424879262042,0.19401467981776266,-0.037087975202645035,0.197381629809862,0.22399983933183948,0.2460279756624374,0.24577423593046005,0.27553963484835814,0.00574620372341994,0.0,0.1122357082049461,432,0.3906844106463878,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,2,wk5_9,755,62,7,544.0,0.06198309965271172,0.2282175722091309,0.23141609176504316,0.1838034321695293,-0.019410002262722412,0.22844076833572152,0.2550101008473087,0.23232301165820238,0.23180995318513176,0.27324294526714266,0.003903702378365792,0.0,0.15307569409049682,719,0.13127090301003344,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,4,early,707,60,7,551.0,0.062134776677511085,0.17524983809062508,0.1699035045503903,0.13404636717767754,-0.013184989690751346,0.39538077850065295,0.39944066994926486,0.179608089276164,0.16895598192358005,0.23429869535893266,0.05403200248320672,0.0,0.27484229355136824,679,0.11824668705402651,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,4,primary_wk5_18_h4,1543,61,7,572.0,0.07616234027544748,0.16572750752537693,0.1833548238274773,0.1453800887557346,-0.01941704911812884,0.22068302069307635,0.22740499700432865,0.17553991309992237,0.1843048949604389,0.2233338535088138,-0.044519281054368864,0.0,0.1790101637222622,1491,NaN,-0.12821526493296687,0.030831677028772524,-2.220446049250313e-16,1.1102230246251565e-16,0.11540035475177239,0.31518494054429286,1000,multiplier_cluster_exponential
qb,player,pbp,epa_per_dropback,prior_season,4,wk10_14,639,54,7,577.0,0.07559197864224464,0.16245711571627,0.18619943871891406,0.14464258913533623,-0.014045555547044406,0.1842616763801198,0.16556342751054018,0.17250008110479403,0.18700327535379493,0.22081267484900882,-0.07941652853947145,0.0,0.15675384646177226,619,0.2967848309975268,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,4,wk15_18,205,44,7,589.0,0.125048765517647,0.1602751440790005,0.1883988697761074,0.1491960201895117,-0.051850043893029864,0.19327770890501592,0.20815715897605522,0.1896225394718513,0.19008951077829714,0.20877591859503747,0.00645318694260788,0.0,0.09760248670468274,198,0.7623574144486692,,,,,,,,
qb,player,pbp,epa_per_dropback,prior_season,4,wk5_9,699,58,7,548.0,0.06234652326395347,0.16778403816902618,0.17918719948614464,0.14493516216562058,-0.014815647777740058,0.2510270388022887,0.27439034163420145,0.1739921651547033,0.18003305483974552,0.22966618239566122,-0.029857863581513655,0.0,0.2197928418671281,674,0.23076923076923078,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,1,early,405,68,7,86.0,0.055167612668157305,0.3307169567479874,0.3689094911196614,0.2977239135275468,-0.010641306211873291,0.12149766700808014,0.15267075793066887,0.3314631828217269,0.3044086158769112,0.354584844169711,-0.11297275304954324,-0.17780406045065944,-0.031000265823225792,325,0.046890927624872576,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,1,primary_wk5_18_h1,2696,113,7,264.0,0.03516261760842387,0.3306825535174129,0.3329401705081476,0.258971857286087,-0.003878917739427216,0.23147049918970677,0.2357303844506681,0.33177160874567585,0.32492792780828467,0.35371973158485387,-0.0035221873471624754,0.007630138790858942,0.06066742656461921,1929,NaN,-0.022955043417329256,0.01634372174236661,-0.012724459862589643,0.033183885770604014,0.191809221698996,0.27522696191722834,1000,multiplier_cluster_exponential
qb,player,pbp,epa_per_dropback,season_to_date,1,wk10_14,959,95,7,318.0,0.023009249620953718,0.31621286734147075,0.3197061584854906,0.2530187710446932,0.008818527664863232,0.22104843739455465,0.2297724146933332,0.3169010983515889,0.3232982480390734,0.3392061635974963,-0.008851531750734498,0.02121538593574912,0.05927993409299126,691,0.09480626545754328,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,1,wk15_18,793,103,7,434.0,0.03130876204188495,0.35375616064456217,0.3433656709419923,0.2616087543436737,-0.014661177021582011,0.27927526974683925,0.2938095807903029,0.35504808368212554,0.33108925831316377,0.36845530194906173,0.032903748188069404,0.03554832735334945,0.068611869716934,532,0.12262357414448669,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,1,wk5_9,944,82,7,182.0,0.05074650252817941,0.32468855614810294,0.3371951003673876,0.26280443179755997,-0.007720568726679112,0.20168839623968407,0.18954168357066473,0.3262548532382218,0.32181725828901553,0.35554395350256723,-0.0335328257053622,-0.027045443155149895,0.054830427965689155,706,0.0794314381270903,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,2,early,403,68,7,86.0,0.05738610952104205,0.2328339979688218,0.2948866056150168,0.23466165666088656,-0.01216464189248867,0.15521610677418984,0.1602352004744973,0.2348039385371122,0.21775531658215802,0.28185871346753427,-0.2558844091467747,-0.3318165900031391,-0.04825519761759356,324,0.07033639143730887,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,2,primary_wk5_18_h2,2431,100,7,264.0,0.042477819694014395,0.23212427788380713,0.23868981759161545,0.18839429942293456,-0.0019486713138451694,0.30583902084805087,0.30819709478267215,0.2342052853879636,0.23537173251512658,0.2688748429409287,-0.019147869341305412,0.020526438097081545,0.1151115233591039,1798,NaN,-0.054895422763275095,0.02049237087642682,-0.01857815884721146,0.06583946899105232,0.24988734273889388,0.35940344198815194,1000,multiplier_cluster_exponential
qb,player,pbp,epa_per_dropback,season_to_date,2,wk10_14,910,90,7,322.0,0.030828070190982444,0.22471640326436743,0.23329112790647868,0.18369833830109755,0.007453197654467082,0.3013233367582305,0.29355998267993594,0.22623430710373957,0.2324503055986054,0.26227709776502534,-0.031192531729960837,0.04714550762799807,0.11252335679336967,670,0.169002473206925,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,2,wk15_18,604,89,7,448.5,0.05579102358147773,0.24887755589531663,0.23941480971586165,0.19111590909443574,-0.020101118264463223,0.33136931510146705,0.37946000923956796,0.2518921846099555,0.24446493964501778,0.276038565033946,0.04953458525684129,0.060284833700070206,0.13321378775693815,436,0.3906844106463878,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,2,wk5_9,917,77,7,183.0,0.045269637469075696,0.2275816096359879,0.24346077153747897,0.19126177202847983,0.0006776942226969953,0.29692256470796147,0.2766863391582626,0.22985061249652441,0.2323230675648047,0.2705891171787664,-0.05921306405550841,-0.030755475149471634,0.10532615426661185,692,0.13127090301003344,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,4,early,389,66,7,86.0,0.05730240379281646,0.18121132525069156,0.25380545696206935,0.20312676885482395,-0.006812668039285745,0.2236681215585623,0.2137864078374488,0.18474608869310447,0.18138155868692865,0.23919791175621596,-0.373806930135796,-0.3987115489940636,-0.06076995590496592,316,0.11824668705402651,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,4,primary_wk5_18_h4,1890,84,7,255.0,0.05614538257330862,0.172726725602898,0.1843605149300969,0.14471539735723699,0.0008732366579735509,0.3860739839695071,0.3853110943777657,0.177555004221764,0.18389573960379657,0.22118409243251336,-0.03832902788722792,0.030179429512727673,0.1696739612090309,1466,NaN,-0.11263232228287172,0.027914469364703546,-0.04462007073683101,0.10072486951985322,0.3102720744344873,0.45832588738842267,1000,multiplier_cluster_exponential
qb,player,pbp,epa_per_dropback,season_to_date,4,wk10_14,803,77,7,326.0,0.04877553919562975,0.1720256079396282,0.18369432951503814,0.14470762700559223,-0.000704323726563971,0.36709389608449466,0.367514601320097,0.17599913216050336,0.18505200738818137,0.22355488013808436,-0.04372292783533216,0.06387975848958305,0.17847000563385973,611,0.2967848309975268,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,4,wk15_18,243,56,7,462.0,0.11357644380187297,0.17617502745228789,0.16565657747001122,0.1323608419998131,-0.016554536747058084,0.3883603379380826,0.44386615679959524,0.19747297586266557,0.19015600927381793,0.21151030251229308,0.16111773397683216,0.17205999217560808,0.21679192217890575,200,0.7623574144486692,,,,,,,,
qb,player,pbp,epa_per_dropback,season_to_date,4,wk5_9,844,72,7,184.5,0.046621965930814545,0.16940063961936255,0.19001834567632747,0.14827984823901988,0.007391874011298573,0.38196583114932375,0.37680398260182807,0.17291176414779974,0.18084436887054633,0.22164917202365716,-0.09893243304085164,-0.04374256966574985,0.14932700475900973,655,0.23076923076923078,,,,,,,,
qb,player,pbp,epa_per_dropback,trailing_3,1,early,856,89,7,104.5,0.05208201197336157,0.32536322110821236,0.35029872295150266,0.2774775724199332,-0.019757393373046824,0.15153277035487772,0.17464233754077624,0.3254994334080195,0.31197414730618545,0.35029872295150266,-0.07618842614818555,-0.09837739957399849,0.0,706,0.046890927624872576,,,,,,,,
qb,player,pbp,epa_per_dropback,trailing_3,1,primary_wk5_18_h1,2870,121,7,103.0,0.027866352473113528,0.3327046134754357,0.3560791451369383,0.2800864624582281,-0.004494800295821169,0.18019390769735877,0.18994345910873675,0.3335104446517279,0.3240976075336711,0.3560791451369383,-0.0676701460093041,-0.06500745617742787,0.0,2001,NaN,-0.08913954809832103,-0.04586486009734059,-0.08884448352611284,-0.03888673217922032,0.1409485104531735,0.21768861888699292,1000,multiplier_cluster_exponential
